,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2011-03-03,40.114,11.379,45.675,41.860,109.280,23.722,100.437,46.678,78.536,45.029,141.801,9.658,47.170,91.587,50.810,79.495,42.363,85.359,45.331,63.464,54.193,50.034,46.635,41.277,41.985,45.410,15.725,29.973,29.053,41.570,26.604,78.300,31.226,48.602,25.082,30.722,30.585,15.666,53.876,14.892,37.490,44.343,21.613,26.135,11.156,18.599,22.125,12.113,17.021,46.060,13.057,41.836,6.164,66.841,27.876,41.464,27.595,43.341,39.993,91.335,46.229,48.415,29.391,24.117,88.175,38.419,60.801,45.285,27.464,29.799,63.546,67.083,40.400,19.246,35.050,11.970,36.148,27.470,12.368,52.806,34.634,43.188,32.185,43.254,36.012,51.619,27.777,72.950,26.919,17.131,19.985,46.718,11.570,32.636,17.947,46.651,55.589,46.786,22.112,7.560,10625.703
2011-03-04,39.625,11.388,45.298,40.960,107.420,23.686,99.719,45.953,77.955,45.285,140.370,9.498,46.728,90.964,49.600,78.258,41.486,84.999,44.355,63.290,53.547,49.353,45.424,40.790,41.741,45.713,15.615,29.867,30.103,41.254,26.572,77.501,31.184,48.222,24.038,30.478,30.511,15.433,53.580,14.786,38.000,44.361,21.853,26.073,10.900,18.455,22.224,11.950,17.178,44.683,13.031,41.605,6.116,65.948,27.191,41.833,27.774,43.898,39.509,90.069,46.136,47.870,29.170,23.680,87.960,38.532,61.009,45.338,27.323,29.467,62.886,65.926,41.880,19.214,35.270,11.783,35.655,26.758,12.283,52.806,34.213,42.808,31.753,42.784,35.830,51.190,27.383,72.176,26.604,16.817,20.125,46.136,11.640,32.410,17.836,45.406,55.356,46.844,21.722,7.530,10625.754
2011-03-07,39.118,11.222,44.991,40.350,104.950,23.470,98.646,45.470,76.536,45.178,138.722,10.353,46.464,90.367,48.140,77.225,40.840,84.393,43.817,63.506,52.944,49.074,45.004,40.294,41.535,45.578,15.445,29.589,29.629,40.428,26.387,77.142,31.210,47.370,23.070,29.860,30.536,15.709,53.639,14.106,38.050,44.289,21.754,25.655,10.776,18.361,22.240,11.692,17.030,44.486,12.736,41.975,6.119,65.361,26.729,41.491,27.408,43.790,38.774,87.609,45.957,47.250,29.253,23.557,86.760,38.831,59.573,45.294,27.153,28.838,62.156,65.174,41.240,19.302,34.720,11.905,35.004,26.571,12.153,52.590,33.656,42.272,31.872,41.768,35.580,50.926,27.061,71.456,26.259,16.825,20.047,45.613,11.030,32.482,18.143,44.303,54.725,46.240,21.333,7.470,10625.801
2011-03-08,39.522,11.432,45.175,41.300,106.640,24.020,100.429,45.296,76.810,45.740,140.760,10.651,47.442,91.459,48.640,78.881,41.016,85.015,44.633,62.882,53.858,50.043,45.377,40.463,41.930,45.890,15.462,30.011,27.921,40.679,26.508,77.868,31.427,47.852,23.077,30.460,30.942,16.119,53.909,13.955,38.790,45.134,21.870,25.765,11.309,18.446,22.273,11.778,17.326,45.667,12.788,42.206,6.193,66.182,27.682,41.554,27.888,42.647,39.231,87.952,46.385,46.715,29.685,24.301,87.503,39.323,59.705,45.660,27.700,29.440,63.172,66.133,41.560,19.688,35.290,12.353,35.116,27.229,12.341,54.903,33.079,42.600,32.245,41.749,35.822,51.207,27.371,72.302,26.929,17.030,20.129,46.470,10.890,33.075,18.066,44.913,54.630,46.292,21.479,7.630,10625.847
2011-03-09,38.938,11.476,45.289,41.340,107.140,24.210,100.378,45.286,76.562,46.129,143.865,10.452,47.680,90.853,48.560,78.418,40.969,83.680,44.751,63.082,54.025,49.528,45.675,40.388,41.879,46.193,15.377,29.535,27.570,41.291,26.757,78.374,31.587,47.750,22.646,30.501,31.083,16.100,54.636,13.522,39.840,44.406,21.787,25.950,11.423,18.353,22.191,11.924,17.342,45.765,12.659,42.669,6.257,65.713,27.191,41.500,27.672,42.708,39.706,87.934,46.385,46.000,29.777,24.345,87.485,39.703,61.094,46.178,27.863,28.128,63.596,66.496,41.160,19.801,35.130,12.493,35.385,26.820,12.439,54.669,31.308,42.661,32.287,41.854,35.873,51.165,27.596,72.040,27.156,17.032,20.282,45.999,10.320,33.197,18.236,44.003,53.912,45.864,21.447,7.780,10625.890
2011-03-10,38.363,11.151,44.868,40.350,104.030,24.083,99.136,42.948,75.118,45.782,140.535,10.292,47.748,89.889,47.110,76.272,40.157,81.173,44.199,63.831,52.893,48.724,45.424,39.779,41.919,46.193,15.207,29.139,28.574,40.641,26.443,78.052,31.138,44.850,22.189,29.581,30.743,16.933,54.450,13.222,39.300,43.364,21.713,25.558,11.290,17.970,21.465,11.770,17.104,44.683,12.434,42.391,6.068,64.306,26.433,40.961,27.412,41.008,39.769,86.686,45.794,44.400,29.198,23.802,86.510,39.178,60.281,46.160,27.552,27.122,63.970,65.088,40.445,19.455,34.860,13.027,34.279,25.645,12.350,53.898,30.946,42.039,31.728,42.065,35.209,50.744,26.835,70.846,26.130,16.594,20.047,45.040,9.925,32.651,17.995,42.808,52.227,45.109,20.846,7.440,10625.924
2011-03-11,39.110,11.159,45.192,41.060,105.000,24.318,100.800,43.141,74.366,46.063,140.890,10.338,47.706,91.143,49.080,77.643,41.126,81.869,44.098,63.872,52.902,49.143,46.020,40.210,42.254,46.310,15.233,28.771,29.220,40.456,26.612,77.868,31.181,44.025,22.554,29.683,30.967,17.386,54.636,13.257,38.680,43.813,21.837,25.800,11.252,17.979,21.614,11.941,17.153,44.978,12.633,42.646,6.068,65.028,26.822,40.619,27.689,42.001,39.849,86.757,45.872,45.585,29.749,23.785,87.709,39.557,60.905,46.108,28.122,27.580,64.670,65.762,40.890,19.551,34.610,13.011,33.944,25.778,12.426,54.504,31.142,42.730,32.016,42.218,35.899,50.744,27.074,71.335,26.297,16.809,20.030,45.305,10.240,32.675,17.868,43.126,53.273,45.801,21.082,7.510,10625.958
2011-03-14,38.346,10.914,44.789,40.210,102.750,24.201,100.454,43.160,74.246,45.558,139.988,10.040,45.179,90.094,48.800,77.510,40.840,82.582,43.758,62.990,51.359,48.916,44.706,39.563,42.094,45.890,15.148,28.474,28.743,40.057,26.327,77.666,31.274,42.969,22.546,29.385,30.644,17.398,54.205,13.222,38.960,43.454,21.663,25.883,11.080,17.801,21.713,11.950,16.923,44.683,12.511,42.067,6.000,63.566,26.498,39.675,27.378,42.146,38.532,85.720,45.888,45.275,29.363,23.531,87.861,39.137,60.026,45.871,27.915,27.131,64.355,65.200,40.780,19.294,34.080,13.208,33.516,25.627,12.341,54.201,30.585,41.780,31.185,41.451,35.994,50.629,26.403,70.249,25.972,16.446,19.931,45.408,10.360,31.851,17.854,43.050,53.498,46.006,21.041,7.300,10625.996
2011-03-15,37.969,10.580,44.596,40.110,100.700,24.047,101.223,43.334,73.263,44.475,137.933,9.933,44.252,89.454,48.580,76.646,40.508,82.934,43.656,62.532,50.378,48.506,43.401,38.983,41.831,45.494,14.757,28.227,31.016,39.713,25.905,77.353,31.062,43.099,22.333,28.995,30.336,17.386,53.250,13.151,38.520,43.122,21.142,25.375,11.385,17.665,21.309,11.666,16.692,43.698,12.209,41.420,5.955,63.043,26.276,39.244,27.162,42.516,38.415,87.811,45.313,45.315,29.124,23.391,87.065,38.903,60.489,45.643,27.789,27.050,64.493,64.639,40.265,19.005,33.040,13.085,33.460,25.591,12.193,53.829,30.946,41.011,30.363,40.857,35.390,50.059,26.236,69.607,25.281,16.190,19.695,44.877,10.430,31.598,17.387,42.624,53.463,44.948,20.903,7.080,10626.039
2011-03-16,37.368,10.317,44.429,39.580,98.410,23.470,100.631,42.928,71.887,43.507,132.711,9.819,43.104,87.774,47.490,75.266,40.157,81.525,43.054,61.084,48.894,47.449,42.692,38.027,41.016,45.141,14.469,28.232,30.549,38.850,25.270,76.903,30.530,43.331,22.710,28.092,29.921,17.288,52.659,12.780,38.510,42.197,20.646,25.267,11.128,17.410,21.004,11.520,16.717,43.206,12.053,40.841,5.862,62.267,25.869,38.902,26.733,41.218,37.196,86.932,45.624,44.055,28.876,22.900,85.220,38.491,59.431,45.047,27.153,26.826,64.010,63.706,39.685,18.795,32.090,13.011,32.316,25.102,12.059,52.642,30.174,40.562,30.091,39.495,34.596,49.292,25.945,69.218,24.709,15.645,19.307,44.132,10.055,31.068,17.224,42.023,52.340,42.941,20.790,6.930,10626.081
